id,error_m,used_field
1531281867201251-a4093bf016f74a93bab9aea589de615c,0.8809544402910396,distance_m
1531281867701660-33c965ece87842c2ac898543d26dad5f,0.8323157955722441,distance_m
1531281868150670-5484714099f84b6c90d7db7fa8673073,0.8779240933992025,distance_m
1531281868649984-318791a3a2054db9a90bc6eba32795bf,0.8833772382261884,distance_m
1531281869148753-9f6fcb159f6046cb9b2f9165479c2e51,0.7290784323303968,distance_m
1531281869648637-7967df27333942bca9eb8c1af9de61af,0.7475353497881149,distance_m
1531281870198298-1aaff367ed174989b350fd40619b6f9a,0.7364826089612625,distance_m
1531281870698153-28d072daaeb44926a824bb2671878b68,0.7866086342986038,distance_m
1531281871198082-0a4c9338501444aebc937ec231dcde43,0.7937322485682673,distance_m
1531281871698468-81d4dc6d876c46528e7c678fe85410cf,0.6990536797203487,distance_m
1531281872198351-a2f135999c12428caacda927ebcff835,0.7941460129045187,distance_m
1531281872698780-e32db3f8b6c244c2be60b6d7db30ccc3,0.8639752902194637,distance_m
1531281873148333-38f030fc7723490e98b3b40ba7d525f9,0.83151228012956,distance_m
1531281873648237-e2526ae0b641422f9151ffd49a19f01c,0.725345998986452,distance_m
1531281874198406-b3bafb1ec0824002ac518570c7995935,0.8265541980947079,distance_m
1531281874698827-4ac8bb201c7f44cfad407f00d3b18c4d,0.8220072623090305,distance_m
1531281875149524-91d55da975464dd6a50d71a4d46881eb,0.8470985730126475,distance_m
1531281906799288-3502d36d2c76428f9b79f2854e96b696,0.8814642496784273,distance_m
1531281907299700-152db7f344954b7196402b92caa57e1c,0.8701904773089585,distance_m
1531281907799571-ff771831a0b243169b037f4659e23a9d,0.7931966498220644,distance_m
1531281908299447-b22ec0c7883143c6a201e71ab917da7a,0.8463387500686002,distance_m
1531281908799334-f38ef51177c84c2a9fa32584b79e601e,0.8527657201845428,distance_m
1531281909299787-291e7331922541cea98122b607d24831,0.7633020266918585,distance_m
1531281909799684-e4a61a01232041f596e72f03495234f2,0.8046476759445402,distance_m
1531281910300081-d628f4a6b4a6405c8f4cfbb8d18c6fd8,0.7486487124787126,distance_m
1531281910699318-7b011306ccc34c94a341a54ba2552c52,0.7635906672734235,distance_m
1531281911199193-333b8e10454e4be1b6ea0a57ed25e3d5,0.8391666252331206,distance_m
1531281911699612-5099c82438074d8885298bbf6d635a54,0.8765320771110922,distance_m
1531281912198922-7a344e7e1436415caf180ae067a4203a,0.8156910004605333,distance_m
